4982.556467766584, 0.004979462491587809, 0, minus30
5401.123109850862, 0.012171254163739426, 0, minus30_to_plus30
4803.177790440421, 0.016489972544735013, 0, plus30
6730.161373408899, 0.018562648459361213, 1, minus30
7793.270403223097, 0.025407425418952117, 1, minus30_to_plus30
8386.232120781247, 0.016557828196307623, 1, plus30
11579.618928625638, 0.042240833979272585, 2, minus30
11081.179432360253, 0.05599256797589732, 2, minus30_to_plus30
10604.19504035766, 0.0478564029500233, 2, plus30
19633.314821165895, 0.09254850906278715, 3, minus30
22077.456848386457, 0.104801422795941, 3, minus30_to_plus30
20516.435576426265, 0.12265278312512948, 3, plus30
26714.779403302113, 0.1911387844515487, 4, minus30
36350.4301269445, 0.16147039909651373, 4, minus30_to_plus30
30934.69652525361, 0.16153170398977007, 4, plus30
43985.76016817999, 0.28353323401157865, 5, minus30
47332.47734183763, 0.28042914943954217, 5, minus30_to_plus30
52449.967440302986, 0.2743509584993247, 5, plus30
71367.94385670948, 0.43686243123816176, 6, minus30
67548.83051343051, 0.37542098624626985, 6, minus30_to_plus30
82641.35935802467, 0.41368085060886517, 6, plus30
110811.79432360253, 0.6206350068403725, 7, minus30
121004.78595320901, 0.5077939513506338, 7, minus30_to_plus30
122792.53761216391, 0.4246444748089256, 7, plus30
196333.14821165896, 0.8038832065429351, 8, minus30
224036.34113155768, 0.7172099557656476, 8, minus30_to_plus30
208195.49965238833, 0.5838610167143722, 8, plus30
271094.6950436425, 0.945042804912444, 9, minus30
275099.9084488844, 0.7650182350908182, 9, minus30_to_plus30
318555.2107137888, 0.7362941163462987, 9, plus30
532248.7494139806, 0.969453067285449, 10, minus30
487414.100892367, 0.7395535933381383, 10, minus30_to_plus30
480317.77904404205, 0.6085254638734464, 10, plus30
851013.218199129, 1.340366852996654, 11, minus30
713679.4385670949, 0.9276913815288513, 11, minus30_to_plus30
724223.4975496369, 1.4155263129587703, 11, plus30
