1992.3381787243593, 0.005071985102694823, 0, minus30
2021.773426728444, 0.009508328089572464, 0, minus30_to_plus30
2021.773426728444, 0.012466691646377169, 0, plus30
3232.6161634837654, 0.011669072636373382, 1, minus30
3162.2776601683763, 0.035241860156398234, 1, minus30_to_plus30
3150.7042829153856, 0.04306469678989251, 1, plus30
5037.6651788280715, 0.04820072583147369, 2, minus30
5019.228214761568, 0.09854748837503931, 2, minus30_to_plus30
5019.228214761568, 0.11469062332780988, 2, plus30
7966.616021477771, 0.1384869234515321, 3, minus30
7937.4596150661355, 0.21830293409575302, 3, minus30_to_plus30
7966.616021477771, 0.24460627322803075, 3, plus30
12644.766907989902, 0.3186321702274919, 4, minus30
12552.381052432127, 0.43392508986944195, 4, minus30_to_plus30
12552.381052432127, 0.4362824097696782, 4, plus30
19996.56568292987, 0.6402516305050435, 5, minus30
19923.38178724359, 0.733124898406596, 5, minus30_to_plus30
19923.38178724359, 0.733124898406596, 5, plus30
31855.52107137875, 1.135760143515213, 6, minus30
31738.935495231104, 1.1357699419253164, 6, minus30_to_plus30
31855.521071378815, 1.0471104807464084, 6, plus30
49825.56467766595, 1.7981649337006795, 7, minus30
50008.587267245246, 1.6488407743695892, 7, minus30_to_plus30
50008.587267245246, 1.3420446154151173, 7, plus30
78506.29078902812, 2.6104649826366257, 8, minus30
78794.66533593861, 2.2188395062202577, 8, minus30_to_plus30
79084.09915948121, 1.5267544761878602, 8, plus30
125523.81052432102, 3.437465052133197, 9, minus30
126447.66907989903, 2.905959930149697, 9, minus30_to_plus30
126447.66907989903, 1.7557638064201566, 9, plus30
197778.1653598893, 4.334611397550635, 10, minus30
198504.65731679098, 3.3967537922797693, 10, minus30_to_plus30
200700.1840258615, 1.6885869050612836, 10, plus30
312768.4442936945, 4.984921216887134, 11, minus30
313917.32621773577, 3.7609850845947523, 11, minus30_to_plus30
319725.3489744573, 1.7051141785943695, 11, plus30
480317.77904404205, 5.314412080768365, 12, minus30
482082.1143668893, 3.9449337595375793, 12, minus30_to_plus30
487414.100892367, 1.2713460240922143, 12, plus30
767980.7220826352, 5.2798636245363015, 13, minus30
767980.7220826352, 3.672617051899137, 13, minus30_to_plus30
779327.0403223097, 0.9685836416762655, 13, plus30
